; MSControl_Server Game File									
; Apr 6th									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	3	3	36	30	176	1800	1655		
DEMAND	3	3	37	0	256	1777	1632		
DEMAND	3	3	37	30	262	1694	1395		
DEMAND	3	3	38	0	292	1798	1564		
DEMAND	3	3	38	30	316	1688	1399		
DEMAND	3	3	39	0	300	1774	1539		
DEMAND	3	3	39	30	225	1775	1602		
DEMAND	3	3	40	0	270	1773	1468		
DEMAND	3	3	40	30	190	1810	1498		
DEMAND	3	3	41	0	148	1713	1580		
DEMAND	3	3	41	30	162	1845	1380		
DEMAND	3	3	42	0	333	1875	1697		
DEMAND	3	3	42	30	147	1750	1397		
DEMAND	3	3	43	0	223	1817	1588		
DEMAND	3	3	43	30	177	1744	1459		
DEMAND	3	3	44	0	279	1806	1437		
DEMAND	3	3	44	30	185	1708	1697		
DEMAND	3	3	45	0	192	1786	1444		
DEMAND	3	3	45	30	235	1754	1399		
DEMAND	3	3	46	0	323	1719	1456		
DEMAND	3	3	46	30	282	1813	1318		
DEMAND	3	3	47	0	142	1838	1563		
DEMAND	3	3	47	30	275	1780	1509		
DEMAND	3	3	48	0	244	1757	1598		
DEMAND	3	3	48	30	213	1793	1610		
DEMAND	3	3	49	0	382	1797	1716		
DEMAND	3	3	49	30	167	1829	1284		
DEMAND	3	3	50	0	168	1837	1566		
DEMAND	3	3	50	30	169	1765	1623		
DEMAND	3	3	51	0	212	1845	1543		
DEMAND	3	3	51	30	296	1762	1641		
DEMAND	3	3	52	0	207	1874	1630		
DEMAND	3	3	52	30	214	1775	1679		
DEMAND	3	3	53	0	238	1849	1590		
DEMAND	3	3	53	30	255	1681	1622		
DEMAND	3	3	54	0	183	1772	1606		
DEMAND	3	3	54	30	224	1823	1574		
DEMAND	3	3	55	0	214	1780	1462		
DEMAND	3	3	55	30	311	1777	1407		
DEMAND	3	3	56	0	221	1814	1515		
DEMAND	3	3	56	30	301	1761	1542		
DEMAND	3	3	57	0	203	1807	1552		
DEMAND	3	3	57	30	225	1802	1602		
DEMAND	3	3	58	0	278	1762	1551		
DEMAND	3	3	58	30	283	1789	1652		
DEMAND	3	3	59	0	245	1830	1533		
DEMAND	3	3	59	30	357	1831	1570		
DEMAND	3	4	0	0	331	1863	1600		
DEMAND	3	4	0	30	307	1767	1597		
DEMAND	3	4	1	0	292	1696	1679		
DEMAND	3	4	1	30	249	1898	1645		
DEMAND	3	4	2	0	160	1825	1428		
DEMAND	3	4	2	30	285	1885	1630		
DEMAND	3	4	3	0	250	1794	1710		
DEMAND	3	4	3	30	271	1805	1531		
DEMAND	3	4	4	0	238	1789	1449		
DEMAND	3	4	4	30	349	1848	1521		
DEMAND	3	4	5	0	343	1885	1593		
DEMAND	3	4	5	30	380	1776	1521		
DEMAND	3	4	6	0	267	1792	1582		
DEMAND	3	4	6	30	202	1652	1631		
DEMAND	3	4	7	0	270	1785	1535		
DEMAND	3	4	7	30	292	1778	1521		
DEMAND	3	4	8	0	248	1787	1692		
DEMAND	3	4	8	30	244	1798	1606		
DEMAND	3	4	9	0	309	1781	1564		
DEMAND	3	4	9	30	196	1653	1590		
DEMAND	3	4	10	0	313	1850	1594		
DEMAND	3	4	10	30	338	1875	1659		
DEMAND	3	4	11	0	406	1898	1487		
DEMAND	3	4	11	30	357	1902	1541		
DEMAND	3	4	12	0	334	1848	1620		
DEMAND	3	4	12	30	320	1890	1626		
DEMAND	3	4	13	0	289	1806	1493		
DEMAND	3	4	13	30	302	1839	1496		
DEMAND	3	4	14	0	243	1842	1655		
DEMAND	3	4	14	30	465	1732	1727		
DEMAND	3	4	15	0	315	1743	1646		
DEMAND	3	4	15	30	287	1699	1465		
DEMAND	3	4	16	0	277	1857	1534		
DEMAND	3	4	16	30	314	1918	1713		
DEMAND	3	4	17	0	252	1829	1525		
DEMAND	3	4	17	30	295	1742	1768		
DEMAND	3	4	18	0	313	1756	1614		
DEMAND	3	4	18	30	350	1751	1640		
DEMAND	3	4	19	0	271	1790	1605		
DEMAND	3	4	19	30	350	1853	1710		
DEMAND	3	4	20	0	276	1793	1587		
DEMAND	3	4	20	30	287	1820	1616		
DEMAND	3	4	21	0	439	1767	1622		
DEMAND	3	4	21	30	355	1716	1616		
DEMAND	3	4	22	0	318	1852	1567		
DEMAND	3	4	22	30	333	1693	1628		
DEMAND	3	4	23	0	344	1742	1621		
DEMAND	3	4	23	30	377	1728	1616		
DEMAND	3	4	24	0	360	1736	1592		
DEMAND	3	4	24	30	323	1800	1628		
DEMAND	3	4	25	0	404	1799	1435		
DEMAND	3	4	25	30	355	1767	1621		
DEMAND	3	4	26	0	394	1859	1642		
DEMAND	3	4	26	30	420	1791	1457		
DEMAND	3	4	27	0	356	1829	1715		
DEMAND	3	4	27	30	308	1641	1640		
DEMAND	3	4	28	0	348	1863	1619		
DEMAND	3	4	28	30	311	1821	1524		
DEMAND	3	4	29	0	378	1887	1525		
DEMAND	3	4	29	30	412	1801	1575		
DEMAND	3	4	30	0	387	1689	1563		
DEMAND	3	4	30	30	407	1814	1637		
DEMAND	3	4	31	0	323	1810	1525		
DEMAND	3	4	31	30	421	1833	1614		
DEMAND	3	4	32	0	369	1827	1412		
DEMAND	3	4	32	30	369	1706	1703		
DEMAND	3	4	33	0	421	1677	1563		
DEMAND	3	4	33	30	457	1837	1502		
DEMAND	3	4	34	0	417	1827	1669		
DEMAND	3	4	34	30	454	1823	1565		
DEMAND	3	4	35	0	438	1695	1631		
DEMAND	3	4	35	30	372	1788	1671		
DEMAND	3	4	36	0	324	1810	1620		
DEMAND	3	4	36	30	399	1670	1609		
DEMAND	3	4	37	0	484	1901	1636		
DEMAND	3	4	37	30	496	1692	1518		
DEMAND	3	4	38	0	504	1802	1554		
DEMAND	3	4	38	30	438	1592	1612		
DEMAND	3	4	39	0	530	1747	1626		
DEMAND	3	4	39	30	473	1804	1599		
DEMAND	3	4	40	0	496	1681	1604		
DEMAND	3	4	40	30	412	1884	1562		
DEMAND	3	4	41	0	408	1712	1532		
DEMAND	3	4	41	30	449	1788	1580		
DEMAND	3	4	42	0	340	1697	1580		
DEMAND	3	4	42	30	440	1775	1687		
DEMAND	3	4	43	0	482	1846	1571		
DEMAND	3	4	43	30	603	1793	1519		
DEMAND	3	4	44	0	439	1914	1655		
DEMAND	3	4	44	30	548	1634	1647		
DEMAND	3	4	45	0	550	1693	1640		
DEMAND	3	4	45	30	591	1850	1655		
DEMAND	3	4	46	0	579	1595	1654		
DEMAND	3	4	46	30	493	1847	1568		
DEMAND	3	4	47	0	467	1665	1617		
DEMAND	3	4	47	30	457	1746	1499		
DEMAND	3	4	48	0	522	1643	1504		
DEMAND	3	4	48	30	485	1558	1618		
DEMAND	3	4	49	0	536	1839	1653		
DEMAND	3	4	49	30	502	1590	1475		
DEMAND	3	4	50	0	697	1841	1667		
DEMAND	3	4	50	30	679	1699	1604		
DEMAND	3	4	51	0	472	1762	1576		
DEMAND	3	4	51	30	565	1758	1517		
DEMAND	3	4	52	0	609	1516	1585		
DEMAND	3	4	52	30	670	1702	1661		
DEMAND	3	4	53	0	629	1590	1644		
DEMAND	3	4	53	30	455	1653	1553		
DEMAND	3	4	54	0	758	1634	1628		
DEMAND	3	4	54	30	615	1713	1537		
DEMAND	3	4	55	0	841	1759	1505		
DEMAND	3	4	55	30	687	1839	1537		
DEMAND	3	4	56	0	705	1636	1609		
DEMAND	3	4	56	30	790	1566	1646		
DEMAND	3	4	57	0	703	1796	1514		
DEMAND	3	4	57	30	526	1585	1461		
DEMAND	3	4	58	0	614	1667	1540		
DEMAND	3	4	58	30	669	1834	1659		
DEMAND	3	4	59	0	834	1606	1535		
DEMAND	3	4	59	30	706	1633	1634		
DEMAND	3	5	0	0	622	1721	1543		
DEMAND	3	5	0	30	937	1776	1561		
DEMAND	3	5	1	0	820	1819	1601		
DEMAND	3	5	1	30	704	1645	1582		
DEMAND	3	5	2	0	935	1567	1617		
DEMAND	3	5	2	30	809	1571	1577		
DEMAND	3	5	3	0	770	1503	1507		
DEMAND	3	5	3	30	815	1546	1481		
DEMAND	3	5	4	0	809	1612	1437		
DEMAND	3	5	4	30	803	1609	1469		
DEMAND	3	5	5	0	781	1500	1494		
DEMAND	3	5	5	30	783	1507	1535		
DEMAND	3	5	6	0	616	1857	1567		
DEMAND	3	5	6	30	906	1724	1593		
DEMAND	3	5	7	0	780	1627	1575		
DEMAND	3	5	7	30	1039	1683	1518		
DEMAND	3	5	8	0	778	1564	1605		
DEMAND	3	5	8	30	826	1634	1583		
DEMAND	3	5	9	0	919	1416	1503		
DEMAND	3	5	9	30	767	1724	1586		
DEMAND	3	5	10	0	730	1674	1475		
DEMAND	3	5	10	30	953	1733	1632		
DEMAND	3	5	11	0	708	1610	1450		
DEMAND	3	5	11	30	894	1657	1636		
DEMAND	3	5	12	0	759	1520	1555		
DEMAND	3	5	12	30	933	1565	1533		
DEMAND	3	5	13	0	805	1695	1532		
DEMAND	3	5	13	30	980	1661	1496		
DEMAND	3	5	14	0	1026	1747	1543		
DEMAND	3	5	14	30	684	1626	1540		
DEMAND	3	5	15	0	912	1759	1572		
DEMAND	3	5	15	30	1035	1601	1529		
DEMAND	3	5	16	0	688	1588	1538		
DEMAND	3	5	16	30	797	1522	1557		
DEMAND	3	5	17	0	1047	1781	1583		
DEMAND	3	5	17	30	928	1751	1346		
DEMAND	3	5	18	0	800	1535	1494		
DEMAND	3	5	18	30	892	1651	1454		
DEMAND	3	5	19	0	1135	1592	1586		
DEMAND	3	5	19	30	758	1528	1561		
DEMAND	3	5	20	0	720	1489	1486		
DEMAND	3	5	20	30	855	1657	1457		
DEMAND	3	5	21	0	925	1534	1478		
DEMAND	3	5	21	30	897	1606	1621		
DEMAND	3	5	22	0	1049	1519	1514		
DEMAND	3	5	22	30	859	1445	1431		
DEMAND	3	5	23	0	994	1680	1472		
DEMAND	3	5	23	30	1053	1717	1477		
DEMAND	3	5	24	0	951	1409	1585		
DEMAND	3	5	24	30	1226	1448	1432		
DEMAND	3	5	25	0	1033	1590	1410		
DEMAND	3	5	25	30	912	1707	1459		
DEMAND	3	5	26	0	941	1513	1408		
DEMAND	3	5	26	30	1108	1455	1515		
DEMAND	3	5	27	0	1078	1750	1465		
DEMAND	3	5	27	30	1094	1598	1477		
DEMAND	3	5	28	0	875	1693	1491		
DEMAND	3	5	28	30	947	1686	1432		
DEMAND	3	5	29	0	1158	1631	1440		
DEMAND	3	5	29	30	1114	1627	1375		
DEMAND	3	5	30	0	1023	1757	1421		
DEMAND	3	5	30	30	1139	1430	1380		
DEMAND	3	5	31	0	1350	1498	1613		
DEMAND	3	5	31	30	1305	1469	1357		
DEMAND	3	5	32	0	931	1393	1366		
DEMAND	3	5	32	30	1184	1742	1357		
DEMAND	3	5	33	0	816	1380	1432		
DEMAND	3	5	33	30	1035	1758	1260		
DEMAND	3	5	34	0	1132	1610	1394		
DEMAND	3	5	34	30	1245	1568	1399		
DEMAND	3	5	35	0	1324	1626	1565		
DEMAND	3	5	35	30	988	1631	1570		
DEMAND	3	5	36	0	1190	1417	1520		
DEMAND	3	5	36	30	1222	1433	1437		
DEMAND	3	5	37	0	913	1342	1374		
DEMAND	3	5	37	30	1334	1385	1453		
DEMAND	3	5	38	0	1242	1478	1491		
DEMAND	3	5	38	30	1189	1446	1532		
DEMAND	3	5	39	0	1089	1616	1373		
DEMAND	3	5	39	30	1279	1400	1372		
DEMAND	3	5	40	0	984	1563	1335		
DEMAND	3	5	40	30	1069	1620	1463		
DEMAND	3	5	41	0	1330	1511	1308		
DEMAND	3	5	41	30	1399	1650	1461		
DEMAND	3	5	42	0	1193	1513	1406		
DEMAND	3	5	42	30	1102	1557	1429		
DEMAND	3	5	43	0	914	1557	1364		
DEMAND	3	5	43	30	871	1692	1394		
DEMAND	3	5	44	0	1068	1595	1519		
DEMAND	3	5	44	30	1103	1648	1407		
DEMAND	3	5	45	0	1134	1384	1361		
DEMAND	3	5	45	30	1259	1644	1450		
DEMAND	3	5	46	0	1266	1532	1359		
DEMAND	3	5	46	30	1251	1340	1420		
DEMAND	3	5	47	0	1008	1643	1436		
DEMAND	3	5	47	30	1114	1374	1360		
DEMAND	3	5	48	0	1305	1484	1397		
DEMAND	3	5	48	30	1365	1590	1385		
DEMAND	3	5	49	0	1264	1324	1283		
DEMAND	3	5	49	30	1534	1656	1270		
DEMAND	3	5	50	0	1142	1332	1196		
DEMAND	3	5	50	30	1288	1399	1391		
DEMAND	3	5	51	0	1215	1372	1355		
DEMAND	3	5	51	30	970	1500	1238		
DEMAND	3	5	52	0	998	1373	1362		
DEMAND	3	5	52	30	1017	1582	1458		
DEMAND	3	5	53	0	1376	1552	1360		
DEMAND	3	5	53	30	1005	1619	1299		
DEMAND	3	5	54	0	1622	1590	1493		
DEMAND	3	5	54	30	1391	1455	1187		
DEMAND	3	5	55	0	1095	1662	1389		
DEMAND	3	5	55	30	1113	1505	1327		
DEMAND	3	5	56	0	1287	1348	1321		
DEMAND	3	5	56	30	1300	1427	1312		
DEMAND	3	5	57	0	1266	1393	1474		
DEMAND	3	5	57	30	1369	1497	1303		
DEMAND	3	5	58	0	1387	1359	1295		
DEMAND	3	5	58	30	1706	1425	1373		
DEMAND	3	5	59	0	1370	1492	1209		
DEMAND	3	5	59	30	1596	1294	1408		
DEMAND	3	6	0	0	1175	1385	1452		
DEMAND	3	6	0	30	1508	1359	1266		
DEMAND	3	6	1	0	1471	1349	1238		
DEMAND	3	6	1	30	1166	1408	1323		
DEMAND	3	6	2	0	1526	1356	1269		
DEMAND	3	6	2	30	1424	1402	1281		
DEMAND	3	6	3	0	1309	1433	1337		
DEMAND	3	6	3	30	1278	1441	1303		
DEMAND	3	6	4	0	1290	1532	1179		
DEMAND	3	6	4	30	1628	1357	1337		
DEMAND	3	6	5	0	1358	1538	1407		
DEMAND	3	6	5	30	1260	1276	1362		
DEMAND	3	6	6	0	1521	1282	1365		
DEMAND	3	6	6	30	1753	1367	1337		
DEMAND	3	6	7	0	1168	1314	1157		
DEMAND	3	6	7	30	1865	1296	1314		
DEMAND	3	6	8	0	1335	1532	1437		
DEMAND	3	6	8	30	1544	1352	1395		
DEMAND	3	6	9	0	1498	1288	1194		
DEMAND	3	6	9	30	1631	1530	1166		
DEMAND	3	6	10	0	1732	1332	1140		
DEMAND	3	6	10	30	1601	1315	1232		
DEMAND	3	6	11	0	1795	1255	1184		
DEMAND	3	6	11	30	1533	1377	1236		
DEMAND	3	6	12	0	1375	1286	1226		
DEMAND	3	6	12	30	1562	1368	1418		
DEMAND	3	6	13	0	1401	1315	1137		
DEMAND	3	6	13	30	1632	1426	1379		
DEMAND	3	6	14	0	1315	1242	1344		
DEMAND	3	6	14	30	2002	1388	1281		
DEMAND	3	6	15	0	1940	1386	1195		
DEMAND	3	6	15	30	1258	1280	1236		
DEMAND	3	6	16	0	1285	1352	1383		
DEMAND	3	6	16	30	1662	1458	1120		
DEMAND	3	6	17	0	1513	1356	1166		
DEMAND	3	6	17	30	1475	1354	1068		
DEMAND	3	6	18	0	1678	1337	1055		
DEMAND	3	6	18	30	1644	1289	1222		
DEMAND	3	6	19	0	1523	1247	1277		
DEMAND	3	6	19	30	1599	1391	1126		
DEMAND	3	6	20	0	1583	1319	1220		
DEMAND	3	6	20	30	1959	1226	1225		
DEMAND	3	6	21	0	2043	1419	1028		
DEMAND	3	6	21	30	1991	1529	1187		
DEMAND	3	6	22	0	1886	1277	1245		
DEMAND	3	6	22	30	1940	1209	1261		
DEMAND	3	6	23	0	1888	1300	1317		
DEMAND	3	6	23	30	1941	1270	1235		
DEMAND	3	6	24	0	1711	1513	1228		
DEMAND	3	6	24	30	1735	1290	1062		
DEMAND	3	6	25	0	1957	1394	1299		
DEMAND	3	6	25	30	1902	1365	1176		
DEMAND	3	6	26	0	1539	1294	900		
DEMAND	3	6	26	30	1659	1211	1288		
DEMAND	3	6	27	0	1532	1241	999		
DEMAND	3	6	27	30	1802	1440	1197		
DEMAND	3	6	28	0	1560	1367	1007		
DEMAND	3	6	28	30	2179	1213	1022		
DEMAND	3	6	29	0	1615	1177	1042		
DEMAND	3	6	29	30	1925	1281	1062		
DEMAND	3	6	30	0	1448	1217	1254		
DEMAND	3	6	30	30	1969	1305	1159		
DEMAND	3	6	31	0	1889	1240	1043		
DEMAND	3	6	31	30	1825	1219	1121		
DEMAND	3	6	32	0	1748	1395	1227		
DEMAND	3	6	32	30	1584	1250	1092		
DEMAND	3	6	33	0	1842	1256	1236		
DEMAND	3	6	33	30	2055	1217	1072		
DEMAND	3	6	34	0	2276	1348	1192		
DEMAND	3	6	34	30	2227	1367	1266		
DEMAND	3	6	35	0	2173	1279	955		
DEMAND	3	6	35	30	1756	1292	910		
DEMAND	3	6	36	0	2081	1243	1243		
DEMAND	3	6	36	30	1984	1431	1126		
DEMAND	3	6	37	0	1736	1338	885		
DEMAND	3	6	37	30	1816	1313	850		
DEMAND	3	6	38	0	1734	1401	992		
DEMAND	3	6	38	30	1931	1260	1108		
DEMAND	3	6	39	0	1896	1237	1201		
DEMAND	3	6	39	30	1816	1302	875		
DEMAND	3	6	40	0	1794	1289	1046		
DEMAND	3	6	40	30	1780	1215	1004		
DEMAND	3	6	41	0	2387	1248	850		
DEMAND	3	6	41	30	1880	1391	1006		
DEMAND	3	6	42	0	1689	1224	1213		
DEMAND	3	6	42	30	1678	1222	910		
DEMAND	3	6	43	0	2136	1298	919		
DEMAND	3	6	43	30	1819	1302	944		
DEMAND	3	6	44	0	2235	1300	977		
DEMAND	3	6	44	30	1529	1150	1027		
DEMAND	3	6	45	0	2248	1214	832		
DEMAND	3	6	45	30	2393	1281	963		
DEMAND	3	6	46	0	2323	1289	1075		
DEMAND	3	6	46	30	2206	1403	863		
DEMAND	3	6	47	0	1773	1249	1202		
DEMAND	3	6	47	30	2033	1178	907		
DEMAND	3	6	48	0	2425	1174	912		
DEMAND	3	6	48	30	2162	1261	950		
DEMAND	3	6	49	0	1741	1187	998		
DEMAND	3	6	49	30	2018	1384	1202		
DEMAND	3	6	50	0	2221	1269	1147		
DEMAND	3	6	50	30	2405	1161	935		
DEMAND	3	6	51	0	1951	1260	1016		
DEMAND	3	6	51	30	1993	1297	1181		
DEMAND	3	6	52	0	2099	1177	963		
DEMAND	3	6	52	30	2053	1396	700		
DEMAND	3	6	53	0	1709	1261	886		
DEMAND	3	6	53	30	2375	1269	1010		
DEMAND	3	6	54	0	2370	1185	868		
DEMAND	3	6	54	30	1740	1233	1009		
DEMAND	3	6	55	0	1999	1227	1019		
DEMAND	3	6	55	30	1859	1233	702		
DEMAND	3	6	56	0	2352	1172	1141		
DEMAND	3	6	56	30	2185	1288	1005		
DEMAND	3	6	57	0	2355	1306	1009		
DEMAND	3	6	57	30	2105	1265	1108		
DEMAND	3	6	58	0	2211	1263	877		
DEMAND	3	6	58	30	2143	1152	1093		
DEMAND	3	6	59	0	1923	1267	984		
DEMAND	3	6	59	30	2209	1179	836		
DEMAND	3	7	0	0	2563	1329	795		
DEMAND	3	7	0	30	2095	1346	761		
DEMAND	3	7	1	0	2569	1288	739		
DEMAND	3	7	1	30	2444	1219	735		
DEMAND	3	7	2	0	2417	1189	1094		
DEMAND	3	7	2	30	2222	1242	964		
DEMAND	3	7	3	0	2054	1252	1079		
DEMAND	3	7	3	30	1999	1262	1035		
DEMAND	3	7	4	0	2039	1274	851		
DEMAND	3	7	4	30	2374	1153	789		
DEMAND	3	7	5	0	1968	1226	1072		
DEMAND	3	7	5	30	2351	1241	752		
DEMAND	3	7	6	0	2272	1223	827		
DEMAND	3	7	6	30	2389	1178	867		
DEMAND	3	7	7	0	2154	1158	756		
DEMAND	3	7	7	30	2540	1148	943		
DEMAND	3	7	8	0	2091	1135	1050		
DEMAND	3	7	8	30	2204	1314	973		
DEMAND	3	7	9	0	2025	1158	848		
DEMAND	3	7	9	30	2364	1190	879		
DEMAND	3	7	10	0	2094	1167	945		
DEMAND	3	7	10	30	2068	1198	1021		
DEMAND	3	7	11	0	2190	1199	703		
DEMAND	3	7	11	30	2175	1153	847		
DEMAND	3	7	12	0	2439	1149	831		
DEMAND	3	7	12	30	2516	1246	800		
DEMAND	3	7	13	0	2406	1160	624		
DEMAND	3	7	13	30	2276	1240	961		
DEMAND	3	7	14	0	2126	1190	892		
DEMAND	3	7	14	30	2373	1197	718		
DEMAND	3	7	15	0	2185	1220	759		
DEMAND	3	7	15	30	2370	1154	944		
DEMAND	3	7	16	0	2315	1308	706		
DEMAND	3	7	16	30	2236	1226	799		
DEMAND	3	7	17	0	2282	1200	757		
DEMAND	3	7	17	30	2561	1177	837		
DEMAND	3	7	18	0	2286	1203	656		
DEMAND	3	7	18	30	2279	1244	1047		
DEMAND	3	7	19	0	2672	1149	941		
DEMAND	3	7	19	30	2752	1154	995		
DEMAND	3	7	20	0	2243	1169	746		
DEMAND	3	7	20	30	2770	1195	832		
DEMAND	3	7	21	0	2825	1200	745		
DEMAND	3	7	21	30	2441	1250	767		
DEMAND	3	7	22	0	2666	1161	842		
DEMAND	3	7	22	30	2397	1193	591		
DEMAND	3	7	23	0	2462	1175	720		
DEMAND	3	7	23	30	2342	1135	679		
DEMAND	3	7	24	0	2453	1164	499		
DEMAND	3	7	24	30	2426	1186	755		
DEMAND	3	7	25	0	2662	1145	558		
DEMAND	3	7	25	30	2460	1173	723		
DEMAND	3	7	26	0	2646	1258	914		
DEMAND	3	7	26	30	2754	1214	627		
DEMAND	3	7	27	0	2445	1145	610		
DEMAND	3	7	27	30	2404	1218	554		
DEMAND	3	7	28	0	2741	1237	872		
DEMAND	3	7	28	30	2511	1200	541		
DEMAND	3	7	29	0	2412	1247	771		
DEMAND	3	7	29	30	2573	1163	782		
DEMAND	3	7	30	0	2450	1211	657		
DEMAND	3	7	30	30	2440	1203	640		
DEMAND	3	7	31	0	2498	1193	543		
DEMAND	3	7	31	30	2540	1099	594		
DEMAND	3	7	32	0	2724	1165	746		
DEMAND	3	7	32	30	2811	1229	509		
DEMAND	3	7	33	0	2666	1239	628		
DEMAND	3	7	33	30	2429	1190	903		
DEMAND	3	7	34	0	2779	1112	610		
DEMAND	3	7	34	30	2825	1177	577		
DEMAND	3	7	35	0	2775	1118	654		
DEMAND	3	7	35	30	2963	1180	647		
DEMAND	3	7	36	0	2607	1177	500		
DEMAND	3	7	36	30	2593	1271	668		
DEMAND	3	7	37	0	2969	1208	453		
DEMAND	3	7	37	30	2656	1200	780		
DEMAND	3	7	38	0	2635	1194	562		
DEMAND	3	7	38	30	2858	1210	626		
DEMAND	3	7	39	0	2478	1115	450		
DEMAND	3	7	39	30	2814	1174	833		
DEMAND	3	7	40	0	2822	1134	660		
DEMAND	3	7	40	30	2465	1192	509		
DEMAND	3	7	41	0	2720	1140	582		
DEMAND	3	7	41	30	2757	1128	687		
DEMAND	3	7	42	0	2754	1163	555		
DEMAND	3	7	42	30	2882	1239	684		
DEMAND	3	7	43	0	2659	1225	525		
DEMAND	3	7	43	30	2701	1160	787		
DEMAND	3	7	44	0	2717	1193	595		
DEMAND	3	7	44	30	2711	1204	647		
DEMAND	3	7	45	0	2446	1181	447		
DEMAND	3	7	45	30	2707	1192	581		
DEMAND	3	7	46	0	2612	1143	533		
DEMAND	3	7	46	30	2680	1194	569		
DEMAND	3	7	47	0	2803	1156	486		
DEMAND	3	7	47	30	2732	1250	802		
DEMAND	3	7	48	0	2676	1178	573		
DEMAND	3	7	48	30	2892	1200	629		
DEMAND	3	7	49	0	2895	1143	635		
DEMAND	3	7	49	30	2672	1230	635		
DEMAND	3	7	50	0	2773	1212	504		
DEMAND	3	7	50	30	2538	1122	492		
DEMAND	3	7	51	0	2716	1095	703		
DEMAND	3	7	51	30	2679	1193	459		
DEMAND	3	7	52	0	2790	1161	776		
DEMAND	3	7	52	30	2844	1138	667		
DEMAND	3	7	53	0	2815	1209	458		
DEMAND	3	7	53	30	2642	1078	483		
DEMAND	3	7	54	0	2655	1229	667		
DEMAND	3	7	54	30	2807	1212	622		
DEMAND	3	7	55	0	2958	1115	483		
DEMAND	3	7	55	30	2856	1180	535		
DEMAND	3	7	56	0	2764	1189	656		
DEMAND	3	7	56	30	3099	1100	477		
DEMAND	3	7	57	0	2976	1159	711		
DEMAND	3	7	57	30	2811	1164	622		
DEMAND	3	7	58	0	2860	1237	658		
DEMAND	3	7	58	30	2878	1162	600		
DEMAND	3	7	59	0	2968	1170	610		
DEMAND	3	7	59	30	2928	1174	339		
DEMAND	3	8	0	0	3028	1158	635		
DEMAND	3	8	0	30	3003	1288	491		
DEMAND	3	8	1	0	2744	1133	540		
DEMAND	3	8	1	30	3092	1163	454		
DEMAND	3	8	2	0	2938	1301	431		
DEMAND	3	8	2	30	2945	1324	687		
DEMAND	3	8	3	0	2906	1239	446		
DEMAND	3	8	3	30	3064	1161	595		
DEMAND	3	8	4	0	2913	1190	668		
DEMAND	3	8	4	30	3033	1272	491		
DEMAND	3	8	5	0	2918	1172	551		
DEMAND	3	8	5	30	2821	1254	503		
DEMAND	3	8	6	0	2974	1234	405		
DEMAND	3	8	6	30	3094	1205	528		
DEMAND	3	8	7	0	2636	1148	600		
DEMAND	3	8	7	30	2926	1204	536		
DEMAND	3	8	8	0	2991	1258	573		
DEMAND	3	8	8	30	3164	1190	551		
DEMAND	3	8	9	0	2929	1143	657		
DEMAND	3	8	9	30	2991	1225	432		
DEMAND	3	8	10	0	2869	1276	552		
DEMAND	3	8	10	30	3063	1236	471		
DEMAND	3	8	11	0	3072	1192	401		
DEMAND	3	8	11	30	2956	1227	484		
DEMAND	3	8	12	0	2963	1203	418		
DEMAND	3	8	12	30	2826	1137	503		
DEMAND	3	8	13	0	2760	1104	513		
DEMAND	3	8	13	30	2868	1247	411		
DEMAND	3	8	14	0	3035	1275	547		
DEMAND	3	8	14	30	2890	1157	630		
DEMAND	3	8	15	0	3076	1202	406		
DEMAND	3	8	15	30	3124	1189	532		
DEMAND	3	8	16	0	2787	1172	502		
DEMAND	3	8	16	30	3035	1133	487		
DEMAND	3	8	17	0	3013	1131	343		
DEMAND	3	8	17	30	3107	1222	440		
DEMAND	3	8	18	0	3034	1056	538		
DEMAND	3	8	18	30	3098	1133	559		
DEMAND	3	8	19	0	3155	1172	521		
DEMAND	3	8	19	30	2856	1222	394		
DEMAND	3	8	20	0	3099	1137	367		
DEMAND	3	8	20	30	3014	1088	692		
DEMAND	3	8	21	0	3139	1217	599		
DEMAND	3	8	21	30	3120	1087	535		
DEMAND	3	8	22	0	2980	1422	540		
DEMAND	3	8	22	30	2995	1264	427		
DEMAND	3	8	23	0	3151	1336	659		
DEMAND	3	8	23	30	3139	1196	571		
DEMAND	3	8	24	0	3005	1114	569		
DEMAND	3	8	24	30	3173	1098	375		
DEMAND	3	8	25	0	3037	1235	428		
DEMAND	3	8	25	30	3002	1244	438		
DEMAND	3	8	26	0	3020	1210	522		
DEMAND	3	8	26	30	3027	1305	504		
DEMAND	3	8	27	0	2952	1128	482		
DEMAND	3	8	27	30	3062	1294	415		
DEMAND	3	8	28	0	3228	1157	430		
DEMAND	3	8	28	30	2994	1218	685		
DEMAND	3	8	29	0	3028	1290	586		
DEMAND	3	8	29	30	3184	1211	589		
DEMAND	3	8	30	0	3169	1158	476		
DEMAND	3	8	30	30	2944	1180	536		
DEMAND	3	8	31	0	3008	1170	507		
DEMAND	3	8	31	30	3226	1135	487		
DEMAND	3	8	32	0	3091	1185	463		
DEMAND	3	8	32	30	3224	1140	530		
DEMAND	3	8	33	0	2925	1225	418		
DEMAND	3	8	33	30	3126	1314	567		
DEMAND	3	8	34	0	3175	1423	517		
DEMAND	3	8	34	30	3024	1091	396		
DEMAND	3	8	35	0	3164	1160	694		
DEMAND	3	8	35	30	3137	1141	394		
