

Successful end at 113-04-02 13:33:16
Day,Time, dmd.NA, dmd.EU, dmd.AP, dmd.tot, w.NA, w.EU, w.AP, j.NA, j.EU, j.AP, d.NA, d.EU, d.AP, maxrev, rev, costs, profit, %profit, totpft, %totpft, dist.w.NA, dist.w.EU, dist.w.AP, dist.j.NA, dist.j.EU, dist.j.AP, dist.d.NA, dist.d.EU, dist.d.AP, dist.tot, con.w.NA, con.w.EU, con.w.AP, con.j.NA, con.j.EU, con.j.AP, con.d.NA, con.d.EU, con.d.AP 
MON,06:29:00,622,745,584,1951,4,5,4,2,2,2,0,2,0,175,164,105,59,33.71,31108,29.24,622,745,584,622,745,584,0,1829,0,1829,0,0,0,0,0,0,0,0,0
MON,06:29:30,668,761,571,2000,4,5,4,2,2,2,0,2,0,180,168,105,63,35.00,31171,29.25,668,761,571,668,761,571,0,1875,0,1875,0,0,0,0,0,0,0,0,0
MON,06:30:00,634,730,550,1914,4,5,4,2,2,2,0,2,0,172,161,105,56,32.56,31227,29.25,634,730,550,634,730,550,0,1795,0,1795,0,0,0,0,0,0,0,0,0
MON,06:30:30,701,745,583,2029,4,5,4,2,2,2,0,2,0,182,170,105,65,35.71,31292,29.26,701,745,583,701,745,583,0,1899,0,1899,0,0,0,0,0,0,0,0,0
MON,06:31:00,729,747,538,2014,4,5,4,2,2,2,0,2,0,181,163,105,58,32.04,31350,29.27,729,747,538,656,747,538,0,1821,0,1821,0,0,0,0,0,0,0,0,0
MON,06:31:30,640,721,570,1931,4,5,4,2,2,2,0,2,0,173,162,105,57,32.95,31407,29.27,640,721,570,640,721,570,0,1810,0,1810,0,0,0,0,0,0,0,0,0
MON,06:32:00,662,775,554,1991,4,5,4,2,2,2,0,2,0,179,168,105,63,35.20,31470,29.28,662,775,554,662,775,554,0,1868,0,1868,0,0,0,0,0,0,0,0,0
MON,06:32:30,676,718,553,1947,4,5,4,2,2,2,0,2,0,175,164,105,59,33.71,31529,29.29,676,718,553,676,718,553,0,1823,0,1823,0,0,0,0,0,0,0,0,0
MON,06:33:00,724,753,555,2032,4,5,4,2,2,2,0,2,0,182,165,105,60,32.97,31589,29.30,724,753,555,651,753,555,0,1837,0,1837,0,0,0,0,0,0,0,0,0
MON,06:33:30,653,724,557,1934,4,5,4,2,2,2,0,2,0,174,163,105,58,33.33,31647,29.30,653,724,557,653,724,557,0,1812,0,1812,0,0,0,0,0,0,0,0,0
MON,06:34:00,751,761,561,2073,4,5,4,2,2,2,0,2,0,186,168,105,63,33.87,31710,29.31,751,761,561,675,761,561,0,1872,0,1872,0,0,0,0,0,0,0,0,0
MON,06:34:30,732,720,556,2008,4,5,4,2,2,2,0,2,0,180,163,105,58,32.22,31768,29.32,732,720,556,658,720,556,0,1812,0,1812,0,0,0,0,0,0,0,0,0
MON,06:35:00,661,758,560,1979,4,5,4,2,2,2,0,2,0,178,167,105,62,34.83,31830,29.33,661,758,560,661,758,560,0,1856,0,1856,0,0,0,0,0,0,0,0,0
MON,06:35:30,668,735,547,1950,4,5,4,2,2,2,0,2,0,175,164,105,59,33.71,31889,29.33,668,735,547,668,735,547,0,1828,0,1828,0,0,0,0,0,0,0,0,0
MON,06:36:00,699,760,547,2006,4,5,4,2,2,2,0,2,0,180,169,105,64,35.56,31953,29.34,699,760,547,699,760,547,0,1881,0,1881,0,0,0,0,0,0,0,0,0
MON,06:36:30,726,706,554,1986,4,5,4,2,2,2,0,2,0,178,161,105,56,31.46,32009,29.35,726,706,554,653,706,554,0,1791,0,1791,0,0,0,0,0,0,0,0,0
MON,06:37:00,705,706,535,1946,4,5,4,2,2,2,0,2,0,175,163,105,58,33.14,32067,29.35,705,706,535,705,706,535,0,1821,0,1821,0,0,0,0,0,0,0,0,0
MON,06:37:30,708,751,554,2013,4,5,4,2,2,2,0,2,0,181,169,105,64,35.36,32131,29.36,708,751,554,708,751,554,0,1886,0,1886,0,0,0,0,0,0,0,0,0
MON,06:38:00,681,711,530,1922,4,5,4,2,2,2,0,2,0,172,162,105,57,33.14,32188,29.37,681,711,530,681,711,530,0,1800,0,1800,0,0,0,0,0,0,0,0,0
MON,06:38:30,686,718,565,1969,4,5,4,2,2,2,0,2,0,177,165,105,60,33.90,32248,29.38,686,718,565,686,718,565,0,1843,0,1843,0,0,0,0,0,0,0,0,0
MON,06:39:00,754,726,517,1997,4,5,4,2,2,2,0,2,0,179,162,105,57,31.84,32305,29.38,754,726,517,678,726,517,0,1801,0,1801,0,0,0,0,0,0,0,0,0
MON,06:39:30,753,724,543,2020,4,5,4,2,2,2,0,2,0,181,163,105,58,32.04,32363,29.38,753,724,543,677,724,543,0,1821,0,1821,0,0,0,0,0,0,0,0,0
MON,06:40:00,674,735,533,1942,4,5,4,2,2,2,0,2,0,174,163,105,58,33.33,32421,29.39,674,735,533,674,735,533,0,1820,0,1820,0,0,0,0,0,0,0,0,0
MON,06:40:30,748,727,535,2010,4,5,4,2,2,2,0,2,0,180,163,105,58,32.22,32479,29.40,748,727,535,673,727,535,0,1813,0,1813,0,0,0,0,0,0,0,0,0
MON,06:41:00,686,728,546,1960,4,5,4,2,2,2,0,2,0,176,165,105,60,34.09,32539,29.40,686,728,546,686,728,546,0,1836,0,1836,0,0,0,0,0,0,0,0,0
MON,06:41:30,773,737,533,2043,4,5,4,2,2,2,0,2,0,183,165,105,60,32.79,32599,29.41,773,737,533,695,737,533,0,1841,0,1841,0,0,0,0,0,0,0,0,0
MON,06:42:00,778,742,523,2043,4,5,4,2,2,2,0,2,0,183,165,105,60,32.79,32659,29.41,778,742,523,700,742,523,0,1842,0,1842,0,0,0,0,0,0,0,0,0
MON,06:42:30,699,708,505,1912,4,5,4,2,2,2,0,2,0,172,161,105,56,32.56,32715,29.42,699,708,505,699,708,505,0,1791,0,1791,0,0,0,0,0,0,0,0,0
MON,06:43:00,757,723,499,1979,4,5,4,2,2,2,0,2,0,178,160,105,55,30.90,32770,29.42,757,723,499,681,723,499,0,1784,0,1784,0,0,0,0,0,0,0,0,0
MON,06:43:30,823,705,513,2041,4,5,4,2,2,2,0,2,0,183,164,105,59,32.24,32829,29.43,800,721,513,720,721,513,0,1830,0,1830,0,0,0,0,0,0,0,0,0
MON,06:44:00,765,703,522,1990,4,5,4,2,2,2,0,2,0,179,161,105,56,31.28,32885,29.43,765,703,522,688,703,522,0,1791,0,1791,0,0,0,0,0,0,0,0,0
MON,06:44:30,803,723,519,2045,4,5,4,2,2,2,0,2,0,184,165,105,60,32.61,32945,29.43,800,725,519,720,725,519,0,1840,0,1840,0,0,0,0,0,0,0,0,0
MON,06:45:00,726,707,526,1959,4,5,4,2,2,2,0,2,0,176,159,105,54,30.68,32999,29.44,726,707,526,653,707,526,0,1767,0,1767,0,0,0,0,0,0,0,0,0
MON,06:45:30,795,719,525,2039,4,4,3,2,2,2,0,2,0,183,165,99,66,36.07,33065,29.45,795,719,525,715,719,525,0,1834,0,1834,1,-1,-1,0,0,0,0,0,0
MON,06:46:00,749,689,529,1967,4,4,3,2,2,2,0,2,0,177,159,99,60,33.90,33125,29.45,749,689,529,674,689,529,0,1771,0,1771,0,0,0,0,0,0,0,0,0
MON,06:46:30,811,734,527,2072,5,4,3,2,2,2,0,2,0,186,161,102,59,31.72,33184,29.46,811,734,527,811,660,527,0,1790,0,1790,0,0,0,0,0,0,0,0,0
MON,06:47:00,746,720,498,1964,5,4,3,2,2,2,0,2,0,176,165,102,63,35.80,33247,29.47,746,720,498,746,720,498,0,1839,0,1839,0,0,0,0,0,0,0,0,0
MON,06:47:30,787,694,493,1974,5,4,3,2,2,2,0,2,0,177,166,102,64,36.16,33311,29.48,787,694,493,787,694,493,0,1845,0,1845,0,0,0,0,0,0,0,0,0
MON,06:48:00,719,702,515,1936,5,4,3,2,2,2,0,2,0,174,163,102,61,35.06,33372,29.49,719,702,515,719,702,515,0,1812,0,1812,0,0,0,0,0,0,0,0,0
MON,06:48:30,799,714,529,2042,5,4,3,2,2,2,0,2,0,183,171,102,69,37.70,33441,29.50,799,714,529,799,714,529,0,1909,0,1909,0,0,0,0,0,0,0,0,0
MON,06:49:00,738,718,524,1980,5,4,3,2,2,2,0,2,0,178,166,102,64,35.96,33505,29.51,738,718,524,738,718,524,0,1853,0,1853,0,0,0,0,0,0,0,0,0
MON,06:49:30,834,691,509,2034,5,4,3,2,2,2,0,2,0,183,164,102,62,33.88,33567,29.52,834,691,509,834,691,509,0,1824,0,1824,0,0,0,0,0,0,0,0,0
MON,06:50:00,837,727,507,2071,5,4,3,2,2,2,0,2,0,186,160,102,58,31.18,33625,29.52,837,727,507,837,654,507,0,1787,0,1787,0,0,0,0,0,0,0,0,0
MON,06:50:30,801,683,494,1978,5,4,3,2,2,2,0,2,0,178,159,102,57,32.02,33682,29.52,801,683,494,801,683,494,0,1775,0,1775,0,0,0,0,0,0,0,0,0
MON,06:51:00,842,713,476,2031,5,4,3,2,2,2,0,2,0,182,163,102,61,33.52,33743,29.53,842,713,476,842,713,476,0,1822,0,1822,0,0,0,0,0,0,0,0,0
MON,06:51:30,776,674,491,1941,5,4,3,2,2,2,0,2,0,174,163,102,61,35.06,33804,29.54,776,674,491,776,674,491,0,1813,0,1813,0,0,0,0,0,0,0,0,0
MON,06:52:00,845,695,473,2013,5,4,3,2,2,2,0,2,0,181,162,102,60,33.15,33864,29.54,845,695,473,845,695,473,0,1804,0,1804,0,0,0,0,0,0,0,0,0
MON,06:52:30,746,696,507,1949,5,4,3,2,2,2,0,2,0,175,164,102,62,35.43,33926,29.55,746,696,507,746,696,507,0,1823,0,1823,0,0,0,0,0,0,0,0,0
MON,06:53:00,805,689,509,2003,5,4,3,2,2,2,0,2,0,180,161,102,59,32.78,33985,29.56,805,689,509,805,689,509,0,1798,0,1798,0,0,0,0,0,0,0,0,0
MON,06:53:30,819,685,517,2021,5,4,3,2,2,2,0,2,0,181,163,102,61,33.70,34046,29.56,819,685,517,819,685,517,0,1813,0,1813,0,0,0,0,0,0,0,0,0
MON,06:54:00,852,713,507,2072,5,4,3,2,2,2,0,2,0,186,167,102,65,34.95,34111,29.57,852,713,507,852,713,507,0,1858,0,1858,0,0,0,0,0,0,0,0,0
MON,06:54:30,812,680,507,1999,5,4,3,2,2,2,0,2,0,179,161,102,59,32.96,34170,29.58,812,680,507,812,680,507,0,1793,0,1793,0,0,0,0,0,-1,0,0,0
MON,06:55:00,806,674,497,1977,5,4,3,2,2,1,0,2,0,177,155,96,59,33.33,34229,29.58,806,674,497,806,674,497,0,1728,0,1728,0,0,0,0,0,0,0,0,0
MON,06:55:30,857,688,486,2031,5,4,3,2,2,1,0,2,0,182,159,96,63,34.62,34292,29.59,857,688,486,857,688,486,0,1774,0,1774,0,0,0,0,0,0,0,0,0
MON,06:56:00,865,694,503,2062,5,4,3,2,2,1,0,2,0,185,162,96,66,35.68,34358,29.60,865,694,503,865,696,500,0,1801,0,1801,0,0,0,0,0,0,0,0,0
MON,06:56:30,853,690,506,2049,5,4,3,2,2,1,0,2,0,184,161,96,65,35.33,34423,29.61,853,690,506,853,695,500,0,1790,0,1790,0,0,0,0,0,0,0,0,0
MON,06:57:00,842,685,489,2016,5,4,3,2,2,1,0,2,0,181,158,96,62,34.25,34485,29.62,842,685,489,842,685,489,0,1762,0,1762,0,0,0,0,0,0,0,0,0
MON,06:57:30,838,684,500,2022,5,4,3,2,2,1,0,2,0,181,159,96,63,34.81,34548,29.63,838,684,500,838,684,500,0,1767,0,1767,0,0,0,0,0,0,0,0,0
MON,06:58:00,823,661,461,1945,5,4,3,2,2,1,0,2,0,175,152,96,56,32.00,34604,29.63,823,661,461,823,661,461,0,1699,0,1699,0,0,0,0,0,0,0,0,0
MON,06:58:30,782,678,486,1946,5,4,3,2,2,1,0,2,0,175,159,96,63,36.00,34667,29.64,782,678,486,782,678,486,0,1774,0,1774,0,0,0,0,0,0,0,0,0
MON,06:59:00,848,677,466,1991,5,4,3,2,2,1,0,2,0,179,125,96,29,16.20,34696,29.62,848,677,466,848,677,466,0,1740,0,1392,0,0,0,0,0,0,2,0,0
MON,06:59:30,869,695,456,2020,5,4,3,2,2,1,0,2,0,181,127,96,31,17.13,34727,29.60,869,695,456,869,695,456,0,1767,0,1413,0,0,0,0,0,0,0,0,0
MON,07:00:00,871,656,494,2021,5,4,3,2,2,1,0,2,0,181,126,96,30,16.57,34757,29.58,871,656,494,871,656,494,0,1759,0,1407,0,0,0,0,0,0,0,0,0
MON,07:00:30,866,690,481,2037,5,4,3,2,2,1,0,2,0,183,128,96,32,17.49,34789,29.56,866,690,481,866,690,481,0,1779,0,1423,0,0,0,0,0,0,0,0,0
MON,07:01:00,834,701,466,2001,5,4,3,2,2,1,0,2,0,180,126,96,30,16.67,34819,29.54,834,701,466,834,701,466,0,1753,0,1402,0,0,0,0,0,0,0,0,0
MON,07:01:30,848,674,464,1986,5,4,3,2,2,1,0,2,0,178,124,96,28,15.73,34847,29.52,848,674,464,848,674,464,0,1735,0,1388,0,0,0,0,0,0,0,0,0
MON,07:02:00,887,655,482,2024,5,4,3,2,2,1,0,2,0,182,126,96,30,16.48,34877,29.50,887,655,482,887,655,482,0,1762,0,1409,0,0,0,0,0,0,0,0,0
MON,07:02:30,879,691,490,2060,5,4,3,2,2,1,0,2,0,185,129,96,33,17.84,34910,29.48,879,691,490,879,691,490,0,1798,0,1438,0,0,0,0,0,0,0,0,0
MON,07:03:00,879,652,458,1989,5,4,3,2,2,1,2,2,0,179,130,126,4,2.23,34914,29.44,879,652,458,879,652,458,791,1022,0,1450,0,0,0,0,0,0,0,0,0
MON,07:03:30,904,688,451,2043,5,4,3,2,2,1,2,2,0,183,128,126,2,1.09,34916,29.40,904,688,451,813,688,451,731,1052,0,1426,0,0,0,0,0,0,0,-2,0
MON,07:04:00,834,663,458,1955,5,4,3,2,2,1,2,2,0,175,128,126,2,1.14,34918,29.36,834,663,458,834,663,458,750,1033,0,1426,0,0,0,0,0,0,0,0,0
MON,07:04:30,897,657,468,2022,5,4,3,2,2,1,2,0,0,181,159,96,63,34.81,34981,29.36,897,657,468,897,657,468,1776,0,0,1776,0,0,0,0,0,0,0,0,0
MON,07:05:00,941,658,460,2059,5,4,3,2,2,1,2,0,0,185,155,96,59,31.89,35040,29.37,941,658,460,846,658,460,1725,0,0,1725,0,0,0,0,0,0,0,0,0
MON,07:05:30,919,664,466,2049,5,4,3,2,2,1,2,0,0,184,154,96,58,31.52,35098,29.37,919,664,466,827,664,466,1718,0,0,1718,0,0,0,0,0,0,0,0,0
MON,07:06:00,890,668,456,2014,5,4,3,2,2,1,2,0,0,181,159,96,63,34.81,35161,29.38,890,668,456,890,668,456,1771,0,0,1771,0,0,0,0,0,0,0,0,0
MON,07:06:30,828,669,440,1937,5,4,3,2,2,1,2,0,0,174,153,96,57,32.76,35218,29.38,828,669,440,828,669,440,1703,0,0,1703,0,0,0,0,0,0,0,0,0
MON,07:07:00,922,655,472,2049,5,4,3,2,2,1,2,0,0,184,154,96,58,31.52,35276,29.39,922,655,472,829,655,472,1716,0,0,1716,0,0,0,0,0,0,0,0,0
MON,07:07:30,900,655,454,2009,5,4,3,2,2,1,2,0,0,180,158,96,62,34.44,35338,29.39,900,655,454,900,655,454,1766,0,0,1766,0,0,0,0,0,0,0,0,0
MON,07:08:00,911,660,413,1984,5,4,3,2,2,1,2,0,0,178,149,96,53,29.78,35391,29.40,911,660,413,819,660,413,1664,0,0,1664,0,0,0,0,0,0,0,0,0
MON,07:08:30,882,644,448,1974,5,4,3,2,2,1,2,0,0,177,156,96,60,33.90,35451,29.40,882,644,448,882,644,448,1734,0,0,1734,0,0,0,0,0,0,0,0,0
MON,07:09:00,960,640,462,2062,5,4,3,2,2,1,2,0,0,185,155,96,59,31.89,35510,29.41,960,640,462,864,640,462,1726,0,0,1726,0,0,0,0,0,0,0,0,0
MON,07:09:30,852,669,439,1960,5,4,3,2,2,1,2,0,0,176,155,96,59,33.52,35569,29.41,852,669,439,852,669,439,1723,0,0,1723,0,0,0,0,0,0,0,0,0
MON,07:10:00,954,674,418,2046,5,4,3,2,2,1,2,0,0,184,154,96,58,31.52,35627,29.41,954,674,418,858,674,418,1716,0,0,1716,0,0,0,0,0,0,0,0,0
MON,07:10:30,857,651,426,1934,5,4,3,2,2,1,2,0,0,174,153,96,57,32.76,35684,29.42,857,651,426,857,651,426,1700,0,0,1700,0,0,0,0,0,0,0,0,0
MON,07:11:00,954,651,430,2035,5,4,3,2,2,1,2,0,0,183,153,96,57,31.15,35741,29.42,954,651,430,858,651,430,1705,0,0,1705,0,0,0,0,0,0,0,0,0
MON,07:11:30,921,651,404,1976,5,4,3,2,2,1,2,0,0,177,149,96,53,29.94,35794,29.42,921,651,404,828,651,404,1656,0,0,1656,0,0,0,0,0,0,0,0,0
MON,07:12:00,993,640,433,2066,5,4,3,2,2,1,2,0,0,185,155,96,59,31.89,35853,29.43,993,640,433,893,640,433,1729,0,0,1729,0,0,0,0,0,0,0,0,0
MON,07:12:30,868,652,420,1940,5,4,3,2,2,1,2,0,0,174,153,96,57,32.76,35910,29.43,868,652,420,868,652,420,1707,0,0,1707,1,0,0,0,0,0,0,0,0
MON,07:13:00,963,637,441,2041,5,4,3,2,2,1,2,0,0,183,153,96,57,31.15,35967,29.43,963,637,441,866,637,441,1708,0,0,1708,0,0,0,0,0,0,0,0,0
MON,07:13:30,907,636,442,1985,6,4,3,2,2,1,2,0,0,178,157,99,58,32.58,36025,29.44,907,636,442,907,636,442,1745,0,0,1745,0,0,0,0,0,0,0,0,0
MON,07:14:00,902,658,397,1957,6,4,3,2,2,1,2,0,0,176,158,99,59,33.52,36084,29.44,902,658,397,902,658,397,1760,0,0,1760,0,0,0,0,0,0,0,0,0
MON,07:14:30,961,652,406,2019,6,4,3,2,2,1,2,0,0,181,160,99,61,33.70,36145,29.45,961,652,406,961,652,406,1778,0,0,1778,0,0,0,0,0,0,0,0,0
MON,07:15:00,948,668,403,2019,6,4,3,2,2,1,2,0,0,181,160,99,61,33.70,36206,29.46,948,668,403,948,668,403,1779,0,0,1779,0,0,0,0,0,0,0,0,0
MON,07:15:30,988,651,447,2086,6,4,3,2,2,1,2,0,0,187,165,99,66,35.29,36272,29.47,988,651,447,988,651,447,1835,0,0,1835,0,0,0,0,0,0,0,0,0
MON,07:16:00,964,638,442,2044,6,4,3,2,2,1,2,0,0,183,161,99,62,33.88,36334,29.47,964,638,442,964,638,442,1798,0,0,1798,0,0,0,0,0,0,0,0,0
MON,07:16:30,966,656,417,2039,6,4,3,2,2,1,2,0,0,183,161,99,62,33.88,36396,29.48,966,656,417,966,656,417,1796,0,0,1796,0,0,0,0,0,0,0,0,0
MON,07:17:00,935,666,407,2008,6,4,3,2,2,1,2,0,0,180,159,99,60,33.33,36456,29.48,935,666,407,935,666,407,1769,0,0,1769,0,0,0,0,0,0,0,0,0
MON,07:17:30,1005,639,439,2083,6,4,3,2,2,1,2,0,0,187,164,99,65,34.76,36521,29.49,1005,639,439,1000,643,439,1833,0,0,1833,0,0,0,0,0,0,0,0,0
MON,07:18:00,989,634,389,2012,6,4,3,2,2,1,2,0,0,181,162,99,63,34.81,36584,29.50,989,634,389,989,634,389,1810,0,0,1810,0,0,0,0,0,0,0,0,0
MON,07:18:30,995,658,437,2090,6,4,3,2,2,1,2,0,0,188,165,99,66,35.11,36650,29.51,995,658,437,995,658,437,1840,0,0,1840,0,0,0,0,0,0,0,0,0
MON,07:19:00,922,651,426,1999,6,4,3,2,2,1,2,0,0,179,158,99,59,32.96,36709,29.51,922,651,426,922,651,426,1758,0,0,1758,0,0,0,0,0,0,0,0,0
MON,07:19:30,925,648,431,2004,6,4,3,2,2,1,2,0,0,180,158,99,59,32.78,36768,29.52,925,648,431,925,648,431,1763,0,0,1763,0,0,0,0,0,0,0,0,0
MON,07:20:00,968,631,408,2007,6,4,3,2,2,1,2,0,0,180,159,99,60,33.33,36828,29.52,968,631,408,968,631,408,1768,0,0,1768,0,0,0,0,0,0,0,0,0
MON,07:20:30,956,662,382,2000,6,4,3,2,2,1,2,0,0,180,161,99,62,34.44,36890,29.53,956,662,382,956,662,382,1798,0,0,1798,0,0,0,0,0,0,0,0,0
MON,07:21:00,992,644,417,2053,6,4,3,2,2,1,2,0,0,184,162,99,63,34.24,36953,29.54,992,644,417,992,644,417,1808,0,0,1808,0,0,0,0,0,0,0,0,0
MON,07:21:30,955,634,406,1995,6,4,3,2,2,1,2,0,0,179,158,99,59,32.96,37012,29.54,955,634,406,955,634,406,1757,0,0,1757,0,0,0,0,0,0,0,0,0
MON,07:22:00,1025,637,381,2043,6,4,3,2,2,1,2,0,0,183,165,99,66,36.07,37078,29.55,1025,637,381,1000,659,381,1835,0,0,1835,0,0,0,0,0,0,0,0,0
MON,07:22:30,1052,644,374,2070,6,4,3,2,2,1,2,0,0,186,167,99,68,36.56,37146,29.56,1052,644,374,1000,690,374,1857,0,0,1857,0,0,0,0,0,0,0,0,0
MON,07:23:00,1027,637,393,2057,6,4,3,2,2,1,2,0,0,185,166,99,67,36.22,37213,29.57,1027,637,393,1000,661,393,1847,0,0,1847,0,0,0,0,0,0,0,0,0
MON,07:23:30,941,633,381,1955,6,4,3,2,2,1,2,0,0,175,158,99,59,33.71,37272,29.58,941,633,381,941,633,381,1757,0,0,1757,0,0,0,0,0,0,0,0,0
MON,07:24:00,1050,634,374,2058,6,4,3,2,2,1,2,0,0,185,166,99,67,36.22,37339,29.59,1050,634,374,1000,679,374,1847,0,0,1847,0,0,0,0,0,0,0,0,0
MON,07:24:30,1023,632,418,2073,6,4,3,2,2,1,2,0,0,186,164,99,65,34.95,37404,29.60,1023,632,418,1000,652,418,1824,0,0,1824,0,0,0,0,0,0,0,0,0
MON,07:25:00,999,644,364,2007,6,4,3,2,2,1,2,0,0,180,162,99,63,35.00,37467,29.60,999,644,364,999,644,364,1805,0,0,1805,0,0,0,0,0,0,0,0,0
MON,07:25:30,983,638,409,2030,6,4,3,2,2,1,2,0,0,182,161,99,62,34.07,37529,29.61,983,638,409,983,638,409,1789,0,0,1789,0,0,0,0,0,0,0,0,0
MON,07:26:00,1055,632,374,2061,6,4,3,2,2,1,2,0,0,185,166,99,67,36.22,37596,29.62,1055,632,374,1000,681,374,1848,0,0,1848,0,0,0,1,0,0,0,0,0
MON,07:26:30,976,625,394,1995,6,4,3,2,2,1,2,0,0,179,161,99,62,34.64,37658,29.63,976,625,394,976,625,394,1794,0,0,1794,0,0,0,0,0,0,0,0,0
MON,07:27:00,1017,628,414,2059,6,4,3,2,2,1,2,0,0,185,163,99,64,34.59,37722,29.63,1017,628,414,1000,643,414,1812,0,0,1812,0,0,0,0,0,0,0,0,0
MON,07:27:30,1007,635,385,2027,6,4,3,2,2,1,2,0,0,182,163,99,64,35.16,37786,29.64,1007,635,385,1000,641,385,1822,0,0,1822,0,0,0,0,0,0,0,0,0
MON,07:28:00,1050,633,402,2085,6,4,3,3,2,1,2,0,0,187,174,105,69,36.90,37855,29.65,1050,633,402,1050,633,402,1943,0,0,1943,0,0,0,0,0,0,0,0,0
MON,07:28:30,1061,629,418,2108,6,4,3,3,2,1,2,0,0,189,176,105,71,37.57,37926,29.66,1061,629,418,1061,629,418,1965,0,0,1965,0,0,0,0,0,0,0,0,0
MON,07:29:00,1045,625,361,2031,6,4,3,3,2,1,2,0,0,182,173,105,68,37.36,37994,29.68,1045,625,361,1045,625,361,1931,0,0,1931,0,0,0,0,0,0,0,0,0
MON,07:29:30,1048,616,352,2016,6,4,3,3,2,1,2,0,0,181,172,105,67,37.02,38061,29.69,1048,616,352,1048,616,352,1918,0,0,1918,0,0,0,0,0,0,0,0,0
MON,07:30:00,1013,625,385,2023,6,4,3,3,2,1,2,0,0,182,172,105,67,36.81,38128,29.70,1013,625,385,1013,625,385,1921,0,0,1921,0,0,0,0,0,0,0,0,0
MON,07:30:30,1001,629,389,2019,6,4,3,3,2,1,2,0,0,181,172,105,67,37.02,38195,29.71,1001,629,389,1001,629,389,1917,0,0,1917,0,0,0,0,0,0,0,0,0
MON,07:31:00,1020,623,399,2042,6,4,3,3,2,1,2,0,0,183,174,105,69,37.70,38264,29.72,1020,623,399,1020,623,399,1939,0,0,1939,0,0,0,0,0,0,0,0,0
MON,07:31:30,1029,629,390,2048,6,4,3,3,2,1,2,0,0,184,175,105,70,38.04,38334,29.73,1029,629,390,1029,629,390,1946,0,0,1946,0,0,0,0,0,0,0,0,0
MON,07:32:00,1054,631,368,2053,6,4,3,3,2,1,2,0,0,184,175,105,70,38.04,38404,29.74,1054,631,368,1054,631,368,1952,0,0,1952,0,0,0,0,0,0,0,0,0
MON,07:32:30,1078,621,377,2076,6,4,3,3,2,1,2,0,0,186,177,105,72,38.71,38476,29.75,1078,621,377,1078,621,377,1975,0,0,1975,0,0,0,0,0,0,0,0,0
MON,07:33:00,1005,630,375,2010,6,4,3,3,2,1,2,0,0,180,171,105,66,36.67,38542,29.76,1005,630,375,1005,630,375,1909,0,0,1909,0,0,0,0,0,0,0,0,0
MON,07:33:30,1081,624,367,2072,6,4,3,3,2,1,2,0,0,186,167,105,62,33.33,38604,29.77,1081,624,367,972,624,367,1863,0,0,1863,0,0,0,0,0,0,0,0,0
MON,07:34:00,1080,626,388,2094,6,4,3,3,2,1,2,0,0,188,179,105,74,39.36,38678,29.78,1080,626,388,1080,626,388,1992,0,0,1992,0,0,0,0,0,0,0,0,0
MON,07:34:30,1092,619,360,2071,6,4,3,3,2,1,2,0,0,186,167,105,62,33.33,38740,29.79,1092,619,360,982,619,360,1863,0,0,1863,0,0,0,0,0,0,0,0,0
MON,07:35:00,1033,627,343,2003,6,4,3,3,2,1,2,0,0,180,171,105,66,36.67,38806,29.80,1033,627,343,1033,627,343,1905,0,0,1905,0,0,0,0,0,0,0,0,0
MON,07:35:30,1055,624,368,2047,6,4,3,3,2,1,2,0,0,184,175,105,70,38.04,38876,29.81,1055,624,368,1055,624,368,1947,0,0,1947,0,0,0,0,0,0,0,0,0
MON,07:36:00,1063,625,360,2048,6,4,3,3,2,1,2,0,0,184,175,105,70,38.04,38946,29.82,1063,625,360,1063,625,360,1949,0,0,1949,0,0,0,0,0,0,0,0,0
MON,07:36:30,1087,625,351,2063,6,4,3,3,2,1,2,0,0,185,166,105,61,32.97,39007,29.82,1087,625,351,978,625,351,1855,0,0,1855,0,0,0,0,0,0,0,0,0
MON,07:37:00,1080,609,342,2031,6,4,3,3,2,1,2,0,0,182,174,105,69,37.91,39076,29.84,1080,609,342,1080,609,342,1935,0,0,1935,0,0,0,0,0,0,0,0,0
MON,07:37:30,1038,619,367,2024,6,4,3,3,2,1,2,0,0,182,173,105,68,37.36,39144,29.85,1038,619,367,1038,619,367,1925,0,0,1925,0,0,0,0,0,0,0,0,0
MON,07:38:00,1064,610,363,2037,6,4,3,3,2,1,2,0,0,183,174,105,69,37.70,39213,29.86,1064,610,363,1064,610,363,1939,0,0,1939,0,0,0,0,0,0,0,0,0
MON,07:38:30,1075,606,331,2012,6,4,3,3,2,1,2,0,0,181,172,105,67,37.02,39280,29.87,1075,606,331,1075,606,331,1917,0,0,1917,0,0,0,0,0,0,0,0,0
MON,07:39:00,1096,613,332,2041,6,4,3,3,2,1,2,0,0,183,165,105,60,32.79,39340,29.87,1096,613,332,986,613,332,1835,0,0,1835,0,0,0,0,0,0,0,0,0
MON,07:39:30,1100,616,343,2059,6,4,2,3,2,1,2,0,0,185,166,102,64,34.59,39404,29.88,1100,616,343,990,616,343,1852,0,0,1852,0,0,-1,0,0,0,0,0,0
MON,07:40:00,1130,621,338,2089,6,4,2,3,2,1,2,0,0,188,169,102,67,35.64,39471,29.89,1130,621,338,1017,621,338,1879,0,0,1879,0,0,0,0,0,0,0,0,0
