; MSControl_Server Game File									
; Mega Crash File									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	3	22	5	0	88	188	1222		
DEMAND	3	22	5	30	107	146	1251		
DEMAND	3	22	6	0	88	178	1230		
DEMAND	3	22	6	30	108	184	1223		
DEMAND	3	22	7	0	74	173	1227		
DEMAND	3	22	7	30	72	181	1112		
DEMAND	3	22	8	0	44	110	1226		
DEMAND	3	22	8	30	66	176	1152		
DEMAND	3	22	9	0	109	179	1179		
DEMAND	3	22	9	30	39	212	1215		
DEMAND	3	22	10	0	65	117	1205		
DEMAND	3	22	10	30	65	224	1185		
DEMAND	3	22	11	0	55	169	1210		
DEMAND	3	22	11	30	40	158	1223		
DEMAND	3	22	12	0	66	193	1125		
DEMAND	3	22	12	30	50	181	1196		
DEMAND	3	22	13	0	101	213	1225		
DEMAND	3	22	13	30	79	140	1230		
DEMAND	3	22	14	0	81	156	1158		
DEMAND	3	22	14	30	89	210	1221		
DEMAND	3	22	15	0	48	184	1185		
DEMAND	3	22	15	30	32	142	1203		
DEMAND	3	22	16	0	66	154	1184		
DEMAND	3	22	16	30	63	168	1156		
DEMAND	3	22	17	0	65	182	1195		
DEMAND	3	22	17	30	98	178	1166		
DEMAND	3	22	18	0	76	189	1222		
DEMAND	3	22	18	30	60	208	1141		
DEMAND	3	22	19	0	59	188	1199		
DEMAND	3	22	19	30	71	212	1187		
DEMAND	3	22	20	0	38	158	1196		
DEMAND	3	22	20	30	101	166	1110		
DEMAND	3	22	21	0	102	215	1149		
DEMAND	3	22	21	30	75	220	1206		
DEMAND	3	22	22	0	98	162	1136		
DEMAND	3	22	22	30	66	163	1212		
DEMAND	3	22	23	0	90	160	1213		
DEMAND	3	22	23	30	39	234	1199		
DEMAND	3	22	24	0	91	183	1120		
DEMAND	3	22	24	30	48	216	1234		
DEMAND	3	22	25	0	46	173	1205		
DEMAND	3	22	25	30	102	241	1177		
DEMAND	3	22	26	0	101	192	1174		
DEMAND	3	22	26	30	53	219	1222		
DEMAND	3	22	27	0	56	160	1191		
DEMAND	3	22	27	30	113	227	1233		
DEMAND	3	22	28	0	96	217	1156		
DEMAND	3	22	28	30	52	251	1138		
DEMAND	3	22	29	0	60	205	1135		
DEMAND	3	22	29	30	94	152	1155		
DEMAND	3	22	30	0	60	193	1073		
DEMAND	3	22	30	30	89	234	1136		
DEMAND	3	22	31	0	89	156	1148		
DEMAND	3	22	31	30	62	187	1088		
DEMAND	3	22	32	0	46	191	1142		
DEMAND	3	22	32	30	83	173	1178		
DEMAND	3	22	33	0	104	168	1151		
DEMAND	3	22	33	30	75	244	1138		
DEMAND	3	22	34	0	54	230	1118		
DEMAND	3	22	34	30	94	157	1133		
DEMAND	3	22	35	0	62	172	1106		
DEMAND	3	22	35	30	92	165	1074		
DEMAND	3	22	36	0	54	216	1057		
DEMAND	3	22	36	30	92	158	1084		
DEMAND	3	22	37	0	89	173	1145		
DEMAND	3	22	37	30	87	141	1019		
DEMAND	3	22	38	0	43	244	1097		
DEMAND	3	22	38	30	60	159	1103		
DEMAND	3	22	39	0	44	212	1097		
DEMAND	3	22	39	30	82	214	1089		
DEMAND	3	22	40	0	47	174	1114		
DEMAND	3	22	40	30	59	237	1019		
DEMAND	3	22	41	0	98	152	1114		
DEMAND	3	22	41	30	83	219	1048		
DEMAND	3	22	42	0	90	192	1083		
DEMAND	3	22	42	30	91	226	1028		
DEMAND	3	22	43	0	49	197	1068		
DEMAND	3	22	43	30	67	262	1151		
DEMAND	3	22	44	0	83	206	1094		
DEMAND	3	22	44	30	90	213	1186		
DEMAND	3	22	45	0	65	149	1118		
DEMAND	3	22	45	30	68	208	1062		
DEMAND	3	22	46	0	72	206	1006		
DEMAND	3	22	46	30	85	187	1007		
DEMAND	3	22	47	0	52	236	1145		
DEMAND	3	22	47	30	57	232	1086		
DEMAND	3	22	48	0	55	224	1043		
DEMAND	3	22	48	30	76	209	1110		
DEMAND	3	22	49	0	64	173	1061		
DEMAND	3	22	49	30	98	177	1160		
DEMAND	3	22	50	0	59	216	1162		
DEMAND	3	22	50	30	77	248	1134		
DEMAND	3	22	51	0	52	205	1016		
DEMAND	3	22	51	30	88	186	1005		
DEMAND	3	22	52	0	68	199	1043		
DEMAND	3	22	52	30	72	256	1073		
DEMAND	3	22	53	0	75	222	1141		
DEMAND	3	22	53	30	50	193	974		
DEMAND	3	22	54	0	68	166	1122		
DEMAND	3	22	54	30	93	198	1007		
DEMAND	3	22	55	0	94	195	1091		
DEMAND	3	22	55	30	51	290	1094		
DEMAND	3	22	56	0	78	234	1090		
DEMAND	3	22	56	30	92	199	1014		
DEMAND	3	22	57	0	77	256	1055		
DEMAND	3	22	57	30	81	202	978		
DEMAND	3	22	58	0	59	173	1069		
DEMAND	3	22	58	30	89	191	1058		
DEMAND	3	22	59	0	52	264	1125		
DEMAND	3	22	59	30	82	219	1123		
DEMAND	3	23	0	0	96	251	1015		
DEMAND	3	23	0	30	76	206	980		
DEMAND	3	23	1	0	56	189	1040		
DEMAND	3	23	1	30	88	210	1053		
DEMAND	3	23	2	0	88	215	1115		
DEMAND	3	23	2	30	69	217	1084		
DEMAND	3	23	3	0	78	278	1081		
DEMAND	3	23	3	30	73	248	1020		
DEMAND	3	23	4	0	83	257	1071		
DEMAND	3	23	4	30	78	272	1140		
DEMAND	3	23	5	0	60	265	1077		
DEMAND	3	23	5	30	90	268	1053		
DEMAND	3	23	6	0	62	262	1026		
DEMAND	3	23	6	30	76	223	1007		
DEMAND	3	23	7	0	54	192	983		
DEMAND	3	23	7	30	62	213	1039		
DEMAND	3	23	8	0	58	233	974		
DEMAND	3	23	8	30	92	204	1035		
DEMAND	3	23	9	0	71	215	1107		
DEMAND	3	23	9	30	87	254	949		
DEMAND	3	23	10	0	56	319	1089		
DEMAND	3	23	10	30	59	313	989		
DEMAND	3	23	11	0	82	269	1018		
DEMAND	3	23	11	30	60	278	1043		
DEMAND	3	23	12	0	88	217	1106		
DEMAND	3	23	12	30	70	311	1081		
DEMAND	3	23	13	0	87	274	912		
DEMAND	3	23	13	30	82	262	914		
DEMAND	3	23	14	0	65	261	1062		
DEMAND	3	23	14	30	56	288	942		
DEMAND	3	23	15	0	87	320	948		
DEMAND	3	23	15	30	78	296	1091		
DEMAND	3	23	16	0	59	264	975		
DEMAND	3	23	16	30	60	250	1020		
DEMAND	3	23	17	0	61	261	1004		
DEMAND	3	23	17	30	71	271	1002		
DEMAND	3	23	18	0	76	268	978		
DEMAND	3	23	18	30	60	253	973		
DEMAND	3	23	19	0	72	270	1058		
DEMAND	3	23	19	30	83	292	1021		
DEMAND	3	23	20	0	58	279	1058		
DEMAND	3	23	20	30	68	289	1029		
DEMAND	3	23	21	0	73	288	979		
DEMAND	3	23	21	30	70	290	1020		
DEMAND	3	23	22	0	75	304	1070		
DEMAND	3	23	22	30	77	262	1053		
DEMAND	3	23	23	0	66	239	940		
DEMAND	3	23	23	30	69	266	976		
DEMAND	3	23	24	0	64	299	966		
DEMAND	3	23	24	30	76	336	1038		
DEMAND	3	23	25	0	64	278	1078		
DEMAND	3	23	25	30	81	286	974		
DEMAND	3	23	26	0	56	280	919		
DEMAND	3	23	26	30	76	321	904		
DEMAND	3	23	27	0	74	271	960		
DEMAND	3	23	27	30	60	282	958		
DEMAND	3	23	28	0	65	260	918		
DEMAND	3	23	28	30	65	301	1022		
DEMAND	3	23	29	0	70	341	971		
DEMAND	3	23	29	30	61	278	930		
DEMAND	3	23	30	0	67	297	934		
DEMAND	3	23	30	30	70	325	957		
DEMAND	3	23	31	0	72	343	1004		
DEMAND	3	23	31	30	83	337	937		
DEMAND	3	23	32	0	67	301	953		
DEMAND	3	23	32	30	61	279	860		
DEMAND	3	23	33	0	67	295	955		
DEMAND	3	23	33	30	69	310	979		
DEMAND	3	23	34	0	58	362	946		
DEMAND	3	23	34	30	59	285	894		
DEMAND	3	23	35	0	81	337	878		
DEMAND	3	23	35	30	72	356	906		
DEMAND	3	23	36	0	78	318	996		
DEMAND	3	23	36	30	67	380	889		
DEMAND	3	23	37	0	77	295	958		
DEMAND	3	23	37	30	70	334	832		
DEMAND	3	23	38	0	70	389	921		
DEMAND	3	23	38	30	57	373	914		
DEMAND	3	23	39	0	80	352	877		
DEMAND	3	23	39	30	75	350	925		
DEMAND	3	23	40	0	75	433	823		
DEMAND	3	23	40	30	65	348	925		
DEMAND	3	23	41	0	70	432	891		
DEMAND	3	23	41	30	73	424	933		
DEMAND	3	23	42	0	78	353	948		
DEMAND	3	23	42	30	79	400	856		
DEMAND	3	23	43	0	72	423	884		
DEMAND	3	23	43	30	72	436	970		
DEMAND	3	23	44	0	70	317	858		
DEMAND	3	23	44	30	61	403	899		
DEMAND	3	23	45	0	60	411	910		
DEMAND	3	23	45	30	74	363	964		
DEMAND	3	23	46	0	59	415	932		
DEMAND	3	23	46	30	57	397	873		
DEMAND	3	23	47	0	68	445	855		
DEMAND	3	23	47	30	76	402	859		
DEMAND	3	23	48	0	59	455	975		
DEMAND	3	23	48	30	75	433	862		
DEMAND	3	23	49	0	62	386	821		
DEMAND	3	23	49	30	73	442	850		
DEMAND	3	23	50	0	76	384	941		
DEMAND	3	23	50	30	59	427	851		
DEMAND	3	23	51	0	64	431	934		
DEMAND	3	23	51	30	75	401	839		
DEMAND	3	23	52	0	73	449	831		
DEMAND	3	23	52	30	71	471	877		
DEMAND	3	23	53	0	64	459	857		
DEMAND	3	23	53	30	64	410	936		
DEMAND	3	23	54	0	74	514	859		
DEMAND	3	23	54	30	68	476	954		
DEMAND	3	23	55	0	74	448	925		
DEMAND	3	23	55	30	68	480	931		
DEMAND	3	23	56	0	67	531	862		
DEMAND	3	23	56	30	65	531	955		
DEMAND	3	23	57	0	70	477	833		
DEMAND	3	23	57	30	68	505	805		
DEMAND	3	23	58	0	71	623	890		
DEMAND	3	23	58	30	59	635	848		
DEMAND	3	23	59	0	72	594	923		
DEMAND	3	23	59	30	58	634	911		
DEMAND	4	0	0	0	335	537	869		
DEMAND	4	0	0	30	342	594	798		
DEMAND	4	0	1	0	318	566	828		
DEMAND	4	0	1	30	360	725	874		
DEMAND	4	0	2	0	335	534	833		
DEMAND	4	0	2	30	340	648	820		
DEMAND	4	0	3	0	283	637	797		
DEMAND	4	0	3	30	311	624	828		
DEMAND	4	0	4	0	329	702	840		
DEMAND	4	0	4	30	338	552	872		
DEMAND	4	0	5	0	294	592	833		
DEMAND	4	0	5	30	341	718	912		
DEMAND	4	0	6	0	300	697	845		
DEMAND	4	0	6	30	347	610	781		
DEMAND	4	0	7	0	334	647	768		
DEMAND	4	0	7	30	333	720	863		
DEMAND	4	0	8	0	308	695	917		
DEMAND	4	0	8	30	326	646	855		
DEMAND	4	0	9	0	318	609	867		
DEMAND	4	0	9	30	288	639	765		
DEMAND	4	0	10	0	325	704	788		
DEMAND	4	0	10	30	271	546	844		
DEMAND	4	0	11	0	289	632	912		
DEMAND	4	0	11	30	289	705	827		
DEMAND	4	0	12	0	327	524	867		
DEMAND	4	0	12	30	320	674	820		
DEMAND	4	0	13	0	319	733	829		
DEMAND	4	0	13	30	295	715	806		
DEMAND	4	0	14	0	322	706	861		
DEMAND	4	0	14	30	313	692	853		
DEMAND	4	0	15	0	313	624	827		
DEMAND	4	0	15	30	307	619	769		
DEMAND	4	0	16	0	286	716	821		
DEMAND	4	0	16	30	304	715	812		
DEMAND	4	0	17	0	297	686	813		
DEMAND	4	0	17	30	280	733	829		
DEMAND	4	0	18	0	316	786	798		
DEMAND	4	0	18	30	310	670	862		
DEMAND	4	0	19	0	318	668	782		
DEMAND	4	0	19	30	308	588	792		
DEMAND	4	0	20	0	279	703	809		
DEMAND	4	0	20	30	297	680	776		
DEMAND	4	0	21	0	284	717	856		
DEMAND	4	0	21	30	309	669	803		
DEMAND	4	0	22	0	309	668	766		
DEMAND	4	0	22	30	298	679	859		
DEMAND	4	0	23	0	298	578	848		
DEMAND	4	0	23	30	293	617	761		
DEMAND	4	0	24	0	289	630	801		
DEMAND	4	0	24	30	290	788	763		
DEMAND	4	0	25	0	290	691	758		
DEMAND	4	0	25	30	289	833	815		
DEMAND	4	0	26	0	283	703	809		
DEMAND	4	0	26	30	301	706	786		
DEMAND	4	0	27	0	287	722	801		
DEMAND	4	0	27	30	278	660	747		
DEMAND	4	0	28	0	296	654	767		
DEMAND	4	0	28	30	293	789	737		
DEMAND	4	0	29	0	276	821	800		
DEMAND	4	0	29	30	297	642	809		
DEMAND	4	0	30	0	286	787	792		
DEMAND	4	0	30	30	285	752	748		
DEMAND	4	0	31	0	293	784	807		
DEMAND	4	0	31	30	277	717	774		
DEMAND	4	0	32	0	275	649	786		
DEMAND	4	0	32	30	286	779	764		
DEMAND	4	0	33	0	269	819	757		
DEMAND	4	0	33	30	282	927	782		
DEMAND	4	0	34	0	283	765	781		
DEMAND	4	0	34	30	279	875	743		
DEMAND	4	0	35	0	284	677	783		
DEMAND	4	0	35	30	266	788	747		
DEMAND	4	0	36	0	268	777	808		
DEMAND	4	0	36	30	286	806	787		
DEMAND	4	0	37	0	278	694	717		
DEMAND	4	0	37	30	271	828	763		
DEMAND	4	0	38	0	263	650	728		
DEMAND	4	0	38	30	258	936	773		
DEMAND	4	0	39	0	268	806	773		
DEMAND	4	0	39	30	271	881	709		
DEMAND	4	0	40	0	269	752	776		
DEMAND	4	0	40	30	269	851	736		
DEMAND	4	0	41	0	277	766	740		
DEMAND	4	0	41	30	273	711	753		
DEMAND	4	0	42	0	262	973	786		
DEMAND	4	0	42	30	255	837	742		
DEMAND	4	0	43	0	268	805	802		
DEMAND	4	0	43	30	261	703	775		
DEMAND	4	0	44	0	266	762	747		
DEMAND	4	0	44	30	259	882	728		
DEMAND	4	0	45	0	253	887	743		
DEMAND	4	0	45	30	261	783	743		
DEMAND	4	0	46	0	267	729	746		
DEMAND	4	0	46	30	253	877	753		
DEMAND	4	0	47	0	250	890	711		
DEMAND	4	0	47	30	274	748	738		
DEMAND	4	0	48	0	266	1053	720		
DEMAND	4	0	48	30	255	824	751		
DEMAND	4	0	49	0	253	900	753		
DEMAND	4	0	49	30	263	969	775		
DEMAND	4	0	50	0	264	962	761		
DEMAND	4	0	50	30	264	936	715		
DEMAND	4	0	51	0	248	846	708		
DEMAND	4	0	51	30	257	887	761		
DEMAND	4	0	52	0	246	940	742		
DEMAND	4	0	52	30	248	905	731		
DEMAND	4	0	53	0	242	830	721		
DEMAND	4	0	53	30	256	951	729		
DEMAND	4	0	54	0	244	1024	729		
DEMAND	4	0	54	30	250	842	794		
DEMAND	4	0	55	0	248	1004	708		
DEMAND	4	0	55	30	241	1068	749		
DEMAND	4	0	56	0	246	836	757		
DEMAND	4	0	56	30	237	905	717		
DEMAND	4	0	57	0	249	862	743		
DEMAND	4	0	57	30	241	848	716		
DEMAND	4	0	58	0	247	968	745		
DEMAND	4	0	58	30	247	963	756		
DEMAND	4	0	59	0	238	1019	718		
DEMAND	4	0	59	30	257	912	709		
DEMAND	4	1	0	0	248	1007	727		
DEMAND	4	1	0	30	242	929	692		
DEMAND	4	1	1	0	242	818	705		
DEMAND	4	1	1	30	224	807	693		
DEMAND	4	1	2	0	239	1143	738		
DEMAND	4	1	2	30	247	833	753		
DEMAND	4	1	3	0	245	895	702		
DEMAND	4	1	3	30	245	981	728		
DEMAND	4	1	4	0	231	1046	734		
DEMAND	4	1	4	30	231	788	755		
DEMAND	4	1	5	0	249	967	712		
DEMAND	4	1	5	30	228	1211	699		
DEMAND	4	1	6	0	236	1097	736		
DEMAND	4	1	6	30	241	1099	742		
DEMAND	4	1	7	0	235	1035	716		
DEMAND	4	1	7	30	221	820	706		
DEMAND	4	1	8	0	241	1028	726		
DEMAND	4	1	8	30	236	919	749		
DEMAND	4	1	9	0	233	1069	742		
DEMAND	4	1	9	30	235	915	729		
DEMAND	4	1	10	0	238	1023	733		
DEMAND	4	1	10	30	231	1217	711		
DEMAND	4	1	11	0	234	924	703		
DEMAND	4	1	11	30	226	1103	733		
DEMAND	4	1	12	0	207	1133	733		
DEMAND	4	1	12	30	230	966	711		
DEMAND	4	1	13	0	224	1285	702		
DEMAND	4	1	13	30	238	1052	725		
DEMAND	4	1	14	0	239	1074	714		
DEMAND	4	1	14	30	245	955	708		
DEMAND	4	1	15	0	231	1206	756		
DEMAND	4	1	15	30	227	971	715		
DEMAND	4	1	16	0	217	1025	728		
DEMAND	4	1	16	30	227	1153	726		
DEMAND	4	1	17	0	213	1164	740		
DEMAND	4	1	17	30	202	952	698		
DEMAND	4	1	18	0	227	1229	713		
DEMAND	4	1	18	30	220	1005	727		
DEMAND	4	1	19	0	212	1085	722		
DEMAND	4	1	19	30	226	1054	679		
DEMAND	4	1	20	0	232	1017	739		
DEMAND	4	1	20	30	226	1148	727		
DEMAND	4	1	21	0	195	1042	741		
DEMAND	4	1	21	30	233	1229	732		
DEMAND	4	1	22	0	208	1298	699		
DEMAND	4	1	22	30	199	1089	701		
DEMAND	4	1	23	0	203	1258	684		
DEMAND	4	1	23	30	234	1263	723		
DEMAND	4	1	24	0	201	995	701		
DEMAND	4	1	24	30	201	1024	692		
DEMAND	4	1	25	0	216	1209	716		
DEMAND	4	1	25	30	224	1264	744		
DEMAND	4	1	26	0	228	1375	683		
DEMAND	4	1	26	30	211	1156	729		
DEMAND	4	1	27	0	202	1331	697		
DEMAND	4	1	27	30	208	1355	710		
DEMAND	4	1	28	0	201	1122	732		
DEMAND	4	1	28	30	212	1150	701		
DEMAND	4	1	29	0	205	1137	749		
DEMAND	4	1	29	30	207	1207	717		
DEMAND	4	1	30	0	215	1146	747		
DEMAND	4	1	30	30	208	1105	723		
DEMAND	4	1	31	0	220	1117	704		
DEMAND	4	1	31	30	217	1165	720		
DEMAND	4	1	32	0	187	1215	724		
DEMAND	4	1	32	30	201	1253	742		
DEMAND	4	1	33	0	213	1103	679		
DEMAND	4	1	33	30	202	1245	722		
DEMAND	4	1	34	0	207	1153	687		
DEMAND	4	1	34	30	214	1275	712		
DEMAND	4	1	35	0	192	1304	694		
DEMAND	4	1	35	30	198	1122	721		
DEMAND	4	1	36	0	206	1158	703		
DEMAND	4	1	36	30	210	1210	766		
DEMAND	4	1	37	0	226	1228	691		
DEMAND	4	1	37	30	206	1189	720		
DEMAND	4	1	38	0	205	1326	719		
DEMAND	4	1	38	30	203	1362	699		
DEMAND	4	1	39	0	192	1395	681		
DEMAND	4	1	39	30	212	1087	746		
DEMAND	4	1	40	0	168	1334	714		
DEMAND	4	1	40	30	168	1405	708		
DEMAND	4	1	41	0	207	1353	704		
DEMAND	4	1	41	30	178	1206	752		
DEMAND	4	1	42	0	209	1278	756		
DEMAND	4	1	42	30	210	1331	754		
DEMAND	4	1	43	0	201	1286	743		
DEMAND	4	1	43	30	195	1363	753		
DEMAND	4	1	44	0	206	1459	688		
DEMAND	4	1	44	30	207	1516	727		
DEMAND	4	1	45	0	222	1437	703		
DEMAND	4	1	45	30	217	1311	711		
DEMAND	4	1	46	0	178	1343	706		
DEMAND	4	1	46	30	185	1357	741		
DEMAND	4	1	47	0	225	1157	692		
DEMAND	4	1	47	30	185	1261	742		
DEMAND	4	1	48	0	213	1453	671		
DEMAND	4	1	48	30	179	1471	755		
DEMAND	4	1	49	0	193	1244	736		
DEMAND	4	1	49	30	201	1420	765		
DEMAND	4	1	50	0	182	1424	775		
DEMAND	4	1	50	30	201	1279	720		
DEMAND	4	1	51	0	211	1317	720		
DEMAND	4	1	51	30	166	1365	711		
DEMAND	4	1	52	0	184	1458	732		
DEMAND	4	1	52	30	187	1477	706		
DEMAND	4	1	53	0	168	1232	734		
DEMAND	4	1	53	30	179	1415	730		
DEMAND	4	1	54	0	185	1375	744		
DEMAND	4	1	54	30	209	1222	753		
DEMAND	4	1	55	0	197	1358	709		
DEMAND	4	1	55	30	167	1602	666		
DEMAND	4	1	56	0	191	1458	720		
DEMAND	4	1	56	30	193	1407	691		
DEMAND	4	1	57	0	216	1530	775		
DEMAND	4	1	57	30	219	1331	690		
DEMAND	4	1	58	0	197	1326	731		
DEMAND	4	1	58	30	200	1507	728		
DEMAND	4	1	59	0	182	1517	770		
DEMAND	4	1	59	30	213	1518	746		
DEMAND	4	2	0	0	197	1401	743		
DEMAND	4	2	0	30	197	1494	759		
DEMAND	4	2	1	0	224	1503	714		
DEMAND	4	2	1	30	167	1529	763		
DEMAND	4	2	2	0	151	1623	710		
DEMAND	4	2	2	30	209	1312	733		
DEMAND	4	2	3	0	219	1380	789		
DEMAND	4	2	3	30	152	1421	701		
DEMAND	4	2	4	0	166	1589	666		
DEMAND	4	2	4	30	167	1613	709		
DEMAND	4	2	5	0	189	1516	748		
DEMAND	4	2	5	30	196	1683	720		
DEMAND	4	2	6	0	181	1353	730		
DEMAND	4	2	6	30	208	1441	770		
DEMAND	4	2	7	0	206	1401	715		
DEMAND	4	2	7	30	214	1326	807		
DEMAND	4	2	8	0	212	1488	756		
DEMAND	4	2	8	30	192	1533	735		
DEMAND	4	2	9	0	216	1635	691		
DEMAND	4	2	9	30	162	1723	737		
DEMAND	4	2	10	0	208	1474	713		
DEMAND	4	2	10	30	192	1592	841		
DEMAND	4	2	11	0	215	1595	712		
DEMAND	4	2	11	30	184	1439	709		
DEMAND	4	2	12	0	182	1516	723		
DEMAND	4	2	12	30	169	1489	815		
DEMAND	4	2	13	0	145	1511	758		
DEMAND	4	2	13	30	191	1523	784		
DEMAND	4	2	14	0	182	1536	763		
DEMAND	4	2	14	30	184	1456	824		
DEMAND	4	2	15	0	210	1536	718		
DEMAND	4	2	15	30	196	1727	750		
DEMAND	4	2	16	0	193	1640	745		
DEMAND	4	2	16	30	189	1662	702		
DEMAND	4	2	17	0	217	1452	823		
DEMAND	4	2	17	30	174	1654	726		
DEMAND	4	2	18	0	188	1609	756		
DEMAND	4	2	18	30	140	1652	767		
DEMAND	4	2	19	0	166	1630	774		
DEMAND	4	2	19	30	185	1692	754		
DEMAND	4	2	20	0	144	1683	807		
DEMAND	4	2	20	30	193	1442	714		
DEMAND	4	2	21	0	172	1758	723		
DEMAND	4	2	21	30	190	1647	745		
DEMAND	4	2	22	0	168	1562	711		
DEMAND	4	2	22	30	189	1693	697		
DEMAND	4	2	23	0	213	1747	779		
DEMAND	4	2	23	30	159	1829	698		
DEMAND	4	2	24	0	163	1585	788		
DEMAND	4	2	24	30	202	1718	776		
DEMAND	4	2	25	0	194	1742	755		
DEMAND	4	2	25	30	204	1552	839		
DEMAND	4	2	26	0	201	1575	761		
DEMAND	4	2	26	30	166	1670	849		
DEMAND	4	2	27	0	129	1751	741		
DEMAND	4	2	27	30	195	1698	771		
DEMAND	4	2	28	0	168	1738	803		
DEMAND	4	2	28	30	147	1786	790		
DEMAND	4	2	29	0	223	1576	821		
DEMAND	4	2	29	30	181	1757	759		
DEMAND	4	2	30	0	224	1673	716		
DEMAND	4	2	30	30	154	1771	811		
DEMAND	4	2	31	0	222	1631	742		
DEMAND	4	2	31	30	190	1606	717		
DEMAND	4	2	32	0	134	1736	827		
DEMAND	4	2	32	30	189	1693	842		
DEMAND	4	2	33	0	202	1707	797		
DEMAND	4	2	33	30	219	1688	837		
DEMAND	4	2	34	0	160	1752	840		
DEMAND	4	2	34	30	197	1749	769		
DEMAND	4	2	35	0	144	1897	759		
DEMAND	4	2	35	30	183	1690	750		
DEMAND	4	2	36	0	160	1740	836		
DEMAND	4	2	36	30	145	1827	752		
DEMAND	4	2	37	0	188	1788	887		
DEMAND	4	2	37	30	204	1844	818		
DEMAND	4	2	38	0	141	1604	815		
DEMAND	4	2	38	30	157	1719	758		
DEMAND	4	2	39	0	208	1736	792		
DEMAND	4	2	39	30	150	1743	802		
DEMAND	4	2	40	0	141	1773	799		
DEMAND	4	2	40	30	195	1742	759		
DEMAND	4	2	41	0	179	1828	863		
DEMAND	4	2	41	30	136	1687	792		
DEMAND	4	2	42	0	153	1826	776		
DEMAND	4	2	42	30	197	1770	900		
DEMAND	4	2	43	0	131	1840	788		
DEMAND	4	2	43	30	176	1784	769		
DEMAND	4	2	44	0	198	1895	898		
DEMAND	4	2	44	30	204	1837	877		
DEMAND	4	2	45	0	148	1792	898		
DEMAND	4	2	45	30	202	1833	890		
DEMAND	4	2	46	0	182	1776	923		
DEMAND	4	2	46	30	155	1786	868		
DEMAND	4	2	47	0	142	1742	800		
DEMAND	4	2	47	30	213	1864	760		
DEMAND	4	2	48	0	149	1830	776		
DEMAND	4	2	48	30	204	1747	769		
DEMAND	4	2	49	0	194	1941	774		
DEMAND	4	2	49	30	161	1890	850		
DEMAND	4	2	50	0	169	1907	872		
DEMAND	4	2	50	30	228	1890	792		
DEMAND	4	2	51	0	122	1804	890		
DEMAND	4	2	51	30	181	1791	832		
DEMAND	4	2	52	0	172	1819	862		
DEMAND	4	2	52	30	183	1854	736		
DEMAND	4	2	53	0	157	1814	887		
DEMAND	4	2	53	30	201	1876	823		
DEMAND	4	2	54	0	211	1844	792		
DEMAND	4	2	54	30	124	1923	836		
DEMAND	4	2	55	0	183	1975	888		
DEMAND	4	2	55	30	126	1883	860		
DEMAND	4	2	56	0	210	1749	892		
DEMAND	4	2	56	30	176	1874	808		
DEMAND	4	2	57	0	200	1854	946		
DEMAND	4	2	57	30	225	2001	836		
DEMAND	4	2	58	0	228	1932	896		
DEMAND	4	2	58	30	136	1833	842		
DEMAND	4	2	59	0	152	1879	883		
DEMAND	4	2	59	30	176	1833	835		
DEMAND	4	3	0	0	193	1945	952		
DEMAND	4	3	0	30	209	1799	883		
DEMAND	4	3	1	0	168	1987	816		
DEMAND	4	3	1	30	181	1924	875		
DEMAND	4	3	2	0	239	1880	935		
DEMAND	4	3	2	30	163	2051	925		
DEMAND	4	3	3	0	189	1918	844		
DEMAND	4	3	3	30	189	1905	906		
DEMAND	4	3	4	0	225	1861	919		
DEMAND	4	3	4	30	219	1927	881		
DEMAND	4	3	5	0	187	1923	847		
DEMAND	4	3	5	30	215	1969	806		
DEMAND	4	3	6	0	205	1986	905		
DEMAND	4	3	6	30	210	1917	812		
DEMAND	4	3	7	0	224	1990	916		
DEMAND	4	3	7	30	183	1932	813		
DEMAND	4	3	8	0	134	1974	978		
DEMAND	4	3	8	30	154	1989	839		
DEMAND	4	3	9	0	207	1909	859		
DEMAND	4	3	9	30	211	1942	962		
DEMAND	4	3	10	0	199	1920	830		
DEMAND	4	3	10	30	247	1958	959		
DEMAND	4	3	11	0	133	1866	859		
DEMAND	4	3	11	30	202	1986	845		
DEMAND	4	3	12	0	151	1882	844		
DEMAND	4	3	12	30	167	1928	875		
DEMAND	4	3	13	0	173	2037	895		
DEMAND	4	3	13	30	172	1999	891		
DEMAND	4	3	14	0	155	1960	941		
DEMAND	4	3	14	30	183	1932	903		
DEMAND	4	3	15	0	170	1952	824		
DEMAND	4	3	15	30	203	1874	993		
DEMAND	4	3	16	0	132	2025	994		
DEMAND	4	3	16	30	154	1986	852		
DEMAND	4	3	17	0	142	1957	832		
DEMAND	4	3	17	30	222	2045	868		
DEMAND	4	3	18	0	176	1995	828		
DEMAND	4	3	18	30	220	1888	924		
DEMAND	4	3	19	0	266	1912	1040		
DEMAND	4	3	19	30	172	2034	904		
DEMAND	4	3	20	0	223	2082	899		
DEMAND	4	3	20	30	185	2000	868		
DEMAND	4	3	21	0	158	1993	935		
DEMAND	4	3	21	30	255	2015	951		
DEMAND	4	3	22	0	167	2019	836		
DEMAND	4	3	22	30	217	1946	842		
DEMAND	4	3	23	0	182	2009	954		
DEMAND	4	3	23	30	135	2012	936		
DEMAND	4	3	24	0	152	1967	960		
DEMAND	4	3	24	30	218	1949	815		
DEMAND	4	3	25	0	221	2050	963		
DEMAND	4	3	25	30	201	2016	914		
DEMAND	4	3	26	0	215	2026	1018		
